patent_id	inventor_id
5313605	5023844-1
5313605	5313605-3
5317202	5317202-1
5317307	5317307-1
5317531	5859994-1
5317535	5136544-2
5317535	5243575-1
5317535	5262990-5
5317535	5267196-1
5317564	4864511-3
5317712	5317712-1
5317712	6259532-1
5317750	5317750-1
5317750	5317750-2
5319751	6886062-1
5321583	6890798-1
5321836	4972338-1
5321836	4972338-2
5325124	5621674-1
5325126	5621674-1
5325490	5325490-1
5325496	5325496-1
5325496	5325496-2
5325526	4987492-3
5325526	7058750-2
5325526	7350028-1
5326723	4762728-1
5326723	5950107-1
5327369	5327369-1
5327383	5197034-2
5327383	4963825-1
5327383	5572702-3
5329275	5625779-1
5329313	5621674-1
5329318	5621674-1
5329491	5329491-1
5329491	5329491-2
5329491	5329491-3
5329610	7923237-1
5331414	4785349-3
5332913	3921283-1
5332930	7705620-3
5333139	5333139-1
5333166	5798948-1
5333166	5266445-1
5333276	5241628-1
5333279	6943606-1
5333300	5197034-2
5333307	5333307-1
5333307	5333307-2
5333307	5333307-3
5334888	5334888-1
5335321	4620707-1
5335321	4783698-1
5335333	4811208-5
5335333	5335333-2
5336456	5336456-1
5336456	5336456-2
5336456	5336456-3
5337213	5337213-1
5337275	6839823-5
5339214	5784263-1
5339272	4963825-1
5339272	5306963-2
5339272	7129770-2
5339320	5463757-4
5339320	5053990-3
5339320	5197034-2
5339399	4257095-1
5339399	6202204-1
5339399	5339399-3
5339437	5339437-1
5339442	4620707-1
5340370	5340370-1
5340370	5340370-2
5341045	5280198-1
5341330	5053990-1
5341330	5053990-3
5341330	5249158-1
5341339	5249158-1
5343086	5343086-1
5343086	5343086-2
5343086	5343086-3
5343416	5343416-1
5343416	5343416-2
5343418	5301139-1
5345109	5345109-1
5345120	6874083-4
5345363	4771018-1
5345363	5345363-2
5345367	5207586-1
5345367	5345367-1
5345367	5345367-3
5345424	5301161-1
5345554	4620707-1
5345554	5313586-1
5345576	4803622-1
5345576	5555392-2
5345576	4903270-3
5345576	5345576-3
5347311	4785349-3
5347450	4864511-3
5347484	5136544-2
5347484	5243575-1
5347484	5262990-4
5347484	5347484-3
5347489	5197034-2
5347489	4963825-1
5347489	5572702-3
5347558	5918061-1
5348826	5300379-2
5348826	5300379-3
5348826	7368020-1
5348826	5302477-2
5348826	5348826-5
5349545	5621674-1
5349823	5349823-1
5350484	4897154-2
5350484	4966868-3
5350484	5285017-1
5351085	5621674-1
5351085	4785349-3
5351085	5432900-4
5351085	5638068-1
5351207	5235533-1
5351207	6650695-1
5351241	5351241-1
5352936	5386155-2
5353256	5136544-1
5353256	5197034-2
5353256	5353256-1
5353256	5802343-2
5353420	5859994-1
5353431	5353431-1
5353431	5923193-2
5353431	5353431-3
5354632	5300379-2
5354632	7368020-1
5354632	5354632-1
5354632	5354632-3
5355464	5053990-3
5355464	5197034-2
5355467	4570220-4
5355467	4785396-4
5355467	5355467-2
5355467	5355467-4
5355504	5278467-1
5357204	5357204-1
5357455	6650695-1
5357455	5367650-2
5357475	5249158-1
5357475	6839823-5
5357475	5357475-1
5357512	5357512-1
5357512	7171347-1
5357615	5317712-1
5357615	6259532-1
5357628	5339437-1
5358891	4666555-1
5358891	5244843-2
5358891	5358891-2
5358891	5358891-3
5358891	5358891-5
5359225	7132313-2
5359700	5266445-1
5359723	6134636-2
5359723	5359723-2
5359768	7132313-2
5361343	5053990-1
5361343	5245572-2
5361361	5361361-1
5361361	5778053-1
5361361	5361361-3
5361361	5361361-4
5361370	7320105-2
5361370	4783698-1
5361370	5778207-1
5361370	5621674-1
5361370	5361370-1
5361370	5361370-3
5361370	5784047-1
5361370	5361370-5
5361370	5361370-7
5361370	5361370-8
5361370	5361370-9
5362656	6890798-1
5362996	5362996-1
5363139	5621674-1
5363335	5363335-1
5363335	4858186-1
5365128	4496861-1
5365552	3955353-1
5366933	5336456-3
5366933	5366933-2
5366933	5366933-3
5366933	6469482-1
5366933	5366933-5
5367339	4620707-1
5367650	5235533-1
5367650	5367650-2
5367651	5367651-1
5367651	5367651-2
5367651	5367651-3
5367651	5367651-4
5367657	5694555-5
5367657	5367657-1
5367659	4257095-1
5367659	5724547-2
5367660	5301298-2
5367660	5301298-3
5367660	5301298-4
5367679	7171347-1
5367684	5367651-1
5369311	7705620-3
5369311	5369311-2
5369545	4771018-1
5369545	4835120-2
5369545	5369545-3
5369616	5249158-1
5369616	5369616-1
5369617	5369617-1
5369643	5175853-3
5369643	5369643-1
5369643	5798951-3
5369643	5369643-4
5369647	5197034-2
5369647	5463757-4
5369651	5271020-1
5369754	5136544-1
5369754	5197034-2
5369754	5353256-1
5369754	5802343-2
5369769	5369769-1
5369769	5444856-2
5371495	5302865-1
5371495	5333139-1
5371772	5371772-1
5371876	4785396-2
5371876	5371876-2
5371876	5371876-3
5371876	5371876-4
5373508	5109187-1
5373535	7139957-2
5373535	5373535-2
5374859	7852252-4
5374859	5374859-1
5375041	6890798-1
5375212	5375212-1
5375222	5159672-1
5375222	5329491-1
5375222	5329491-2
5375222	5375222-2
5375222	5375222-4
5375222	5375222-6
5376935	5266445-1
5377118	5282140-2
5377118	5282140-3
5377118	5367465-3
5377118	5377118-1
5377118	5377118-3
5377145	5053990-3
5377145	5197034-2
5377147	5197034-2
5377147	4963825-1
5377147	5572702-3
5377199	5197034-2
5379249	5892377-2
5379308	5379308-1
5379308	5379308-2
5379384	5625779-1
5379396	7051227-1
5379396	5301298-2
5379396	5301298-4
5379401	5159672-1
5379401	5329491-1
5379401	5329491-2
5379401	5375222-2
5379401	5375222-4
5379401	5375222-6
5379413	5136544-1
5379413	5243575-3
5379413	5267196-1
5379442	5386155-2
5379443	5379443-1
5381059	5381059-1
5381127	5666537-2
5381180	5621674-1
5381363	4496861-1
5381533	5701508-4
5381533	5265213-2
5383192	7200787-2
5384219	5300379-2
5384219	5300379-3
5384219	7368020-1
5384219	5302477-2
5384219	5348826-5
5384502	7705620-3
5384582	5621674-1
5384582	5638068-1
5384692	5384692-1
5384722	5384722-1
5384772	5673393-1
5384904	7320105-2
5384904	5621674-1
5386088	5285017-1
5386155	4912345-1
5386155	5386155-2
5386211	6931629-2
5386232	5621674-1
5386232	4785349-3
5386232	5432900-4
5386232	5638068-1
5386233	5621674-1
5386376	6650695-1
5386376	5301139-1
5386388	4727309-1
5386388	4858186-1
5386388	4963825-1
5386388	4992980-3
5386438	5884102-2
5386515	5444856-2
5386515	5651001-2
5386552	6886062-1
5386582	5386582-1
5386585	5386585-1
5388233	5325496-1
5388233	5325496-2
5388245	4780894-1
5388248	5159672-1
5388248	5329491-1
5388248	5329491-2
5388248	5375222-2
5388248	5375222-4
5388248	5375222-6
5388265	7705620-3
5389581	5104819-3
5389581	6849896-2
5389581	5950107-1
5389581	5872064-1
5389818	5389818-1
5389818	5389818-2
5390146	4858186-1
5390146	4992980-3
5390311	5226127-1
5390311	5226127-2
5392186	7200787-2
5392186	5222193-1
5392285	5392285-1
5392318	7139957-2
5392318	5373535-2
5392318	5392318-1
5392334	7522928-1
5392417	4257095-1
5392417	5724547-2
5392420	5392420-1
5392420	5448717-1
5392437	5307320-1
5392437	6134636-2
5392437	5392437-1
5394557	7139957-2
5394936	3943287-2
5396634	5859994-1
5396634	5918031-2
5396634	5479652-4
5397746	5397746-1
5398000	5398000-1
5398075	5369617-1
5398075	5398075-2
5398244	6134636-2
5398244	5398244-1
5398244	5398244-2
5398262	4442529-2
5398309	5873100-3
5398309	5243447-2
5398317	4864511-3
5399917	5386155-2
5399917	5289054-1
5399918	6867956-1
5399918	6874083-4
5400343	5400343-1
5400343	5400343-2
5402152	5333154-4
5402370	4992980-3
5402370	5065364-1
5402370	5233559-1
5402370	5301161-1
5404171	5404171-1
5404171	5404171-2
5404171	5404171-3
5404171	5621674-1
5404473	4561051-1
5404473	6857062-2
5404473	5404473-2
5404473	5404473-4
5404473	5561780-3
5404473	5404473-6
5404494	6886062-1
5407526	4975163-1
5407526	5340370-1
5407526	5340370-2
5408235	5202590-1
5408235	7852252-4
5408235	6034433-1
5408386	5408386-1
5408386	5408386-2
5408470	7006111-1
5408470	5408470-2
5408626	5201043-1
5410263	5317202-1
5410267	5905391-1
5410267	5410267-2
5410544	5463757-4
5410544	5765184-1
5410544	5136544-1
5410544	6958634-1
5410664	5222193-5
5410664	7139957-2
5410664	5373535-2
5410683	5371772-1
5410698	6850975-1
5410698	5410698-2
5410707	6681292-3
5410710	4438494-5
5410710	5410710-1
5410710	5410710-2
5410710	4561051-1
5410726	5410726-1
5410726	5410726-2
5410726	5410726-3
5410726	5410726-4
5412349	4316106-2
5412349	5049765-2
5412349	5111067-2
5412793	5197034-2
5412793	5463757-4
5412793	4870224-1
5412798	6886062-1
5414221	5285017-1
5414669	5057715-3
5414669	5306963-2
5414669	7129770-2
5414669	6920539-2
5414669	5414669-2
5414669	5414669-5
5414709	4496861-1
5414824	6857051-2
5414828	5175833-1
5414828	5414828-1
5414829	4858186-1
5414829	5197034-2
5414848	7269840-2
5414848	5414848-1
5414848	5414848-2
5414848	5414848-4
5416520	5416520-1
5416782	5249158-1
5416782	5416782-1
5416807	7139957-2
5416807	5373535-2
5416912	5375212-1
5416913	4802085-2
5416913	6857051-2
5416913	5416913-3
5417803	3950848-1
5417803	5417803-1
5418469	7177142-1
5418469	6002591-5
5418469	5057023-1
5418469	4993958-1
5418479	5243575-1
5418568	5621674-1
5418911	5418911-1
5418911	5418911-2
5418911	5418911-3
5418928	5175833-1
5418928	5414828-1
5418934	4864511-3
5418959	5367651-1
5418959	5367651-4
5420051	4282648-3
5420051	4824767-2
5420051	5420051-1
5420461	4771018-1
5420461	4835120-2
5420939	5420939-1
5420991	4811208-5
5420991	5561780-3
5420991	5420991-1
5420991	5420991-3
5420991	5420991-4
5421021	5375212-1
5421734	4785396-4
5422523	5107523-1
5422523	5280198-1
5422523	5422523-3
5422523	5422523-4
5422523	5422523-5
5422586	5262990-5
5422586	5306963-2
5422586	5414669-5
5422704	5422704-1
5422781	5289415-1
5422845	5196361-2
5422855	5159672-1
5422855	5329491-1
5422855	5329491-2
5422855	5375222-2
5422855	5375222-4
5423014	4811208-5
5423014	5423014-1
5423047	5159672-3
5423697	5207586-1
5424154	4529685-1
5425074	5111067-2
5426076	5950107-1
5426391	5262990-5
5426391	5306963-2
5426391	7129770-2
5426462	4831578-1
5426772	5373535-2
5428524	5428524-1
5428565	5428565-1
5428566	5159672-1
5428579	5159672-1
5428579	5329491-1
5428579	5329491-2
5428579	5375222-2
5428579	5375222-4
5428579	5428579-6
5428760	5428760-1
5428760	5490279-4
5428760	5428760-3
5428811	4811208-5
5428811	5555392-2
5428811	5023844-1
5430402	5262990-5
5430402	5306963-2
5430402	7129770-2
5430595	4247917-2
5430595	5228134-2
5430595	5430595-2
5430595	6952269-1
5430595	5539337-2
5430674	5262990-5
5430677	5197034-2
5430677	4858186-1
5430683	4860197-2
5430683	8555091-2
5430683	5430683-3
5430793	5345367-3
5430793	5261989-1
5430793	5430793-3
5430857	6925558-1
5432469	5262990-5
5432469	5306963-2
5432469	5414669-5
5432554	5621674-1
5432554	4785349-3
5432554	5432900-4
5432554	5638068-1
5432900	5432900-1
5432900	5432900-2
5432900	5873100-3
5432900	5432900-4
5434093	3997367-1
5434093	5244843-1
5434093	5434093-2
5434093	5434093-3
5434093	5434093-4
5434093	5434093-6
5434093	5434093-7
5434531	5386155-2
5434531	5289054-1
5434534	5289054-1
5434804	7200787-2
5434804	5434804-1
5434822	5434822-1
5434822	5434822-2
5434892	4825108-2
5434892	7050507-2
5434913	5574934-3
5434913	5434913-2
5434987	4727518-1
5434987	4811208-5
5434987	5561780-3
5434987	5420991-1
5434987	5420991-3
5434987	5420991-4
5434996	6681292-3
5436576	5436576-1
5436576	5436576-2
5436584	5334888-1
5436584	5113096-3
5436584	5436584-2
5436585	5289415-1
5436628	5202590-1
5436666	3955353-1
5436927	7139957-2
5436927	5373535-2
5437020	5249158-1
5437020	6839823-5
5437020	5357475-1
5437021	5371876-2
5437021	5437021-1
5437039	5339437-1
5438297	5438297-1
5438297	6369604-2
5438297	5438297-3
5438297	5438297-4
5438546	5267196-1
5438546	5274278-3
5438546	5438546-3
5438549	5375222-6
5438677	5873100-3
5438677	5438677-1
5438677	5438677-2
5440346	5621674-1
5440346	5245436-1
5440350	4785349-3
5440449	5440449-1
5440505	4992980-3
5440505	5065364-1
5440505	7743412-1
5440520	4584672-2
5440520	5440520-2
5440592	7139957-2
5440592	5373535-2
5442310	4496861-1
5442586	5057715-3
5442586	5065364-1
5442586	5233559-1
5442586	5262990-5
5442586	5306963-2
5442756	4802085-2
5442756	6857051-2
5442756	5265213-2
5442756	5442756-2
5444022	5285017-1
5444298	4584672-2
5444602	4835120-2
5444602	5345363-2
5444602	5444602-3
5444602	5444602-4
5444656	5274278-3
5444656	5262990-5
5444856	7626358-2
5444856	5444856-2
5444856	5444856-3
5444857	5444857-1
5444909	7505248-1
5445525	4602314-1
5445525	5207586-1
5446408	5262990-5
5446408	5306963-2
5446408	7129770-2
5446521	7368020-1
5446521	5434093-7
5446839	4783698-1
5446839	5446839-1
5446839	5446839-3
5446856	5446856-1
5446867	4316106-2
5446867	5111067-2
5446867	5539337-2
5446906	4649373-2
5446906	8209480-2
5446906	5388156-3
5446906	5446906-1
5446912	4833599-1
5446912	5561780-3
5446915	7058750-2
5448297	5432900-4
5448297	5245436-1
5448525	5333139-1
5448577	5249158-1
5448577	5357475-1
5448707	4811208-5
5448707	5335333-2
5448711	5175833-1
5448711	5414828-1
5448712	5053990-3
5448712	5197034-2
5448717	5307320-2
5448717	5448717-1
5450056	5450056-1
5450363	5249158-1
5450363	5347484-3
5450363	5754566-1
5450544	5621674-1
5450544	5187793-5
5450544	5187793-1
5450565	4257095-1
5450565	5450565-2
5450605	6857051-2
5450605	5265213-2
5450605	5073969-1
5450605	7975129-3
5450608	4912345-1
5452101	5621674-1
5452235	5452235-1
5452299	7006111-1
5452299	5408470-2
5452311	5249158-1
5452311	4963825-1
5452426	4561051-1
5452426	4811208-5
5452426	4833599-1
5452426	5561780-3
5452426	5404473-6
5453708	4415817-1
5453708	5453708-1
5454089	5023844-1
5454089	5454089-2
5455501	5428524-1
5455794	5057715-3
5455794	5065364-1
5455794	5233559-1
5455794	5262990-5
5455794	5306963-2
5455800	4963825-1
5455800	5249158-1
5455915	6041404-3
5455924	5455924-1
5455924	5455924-2
5455939	5191649-3
5455939	6857048-1
5455957	4785396-4
5455957	6148356-4
5457648	5343416-1
5459355	5463757-4
5459421	5428565-1
5459518	5621674-1
5459518	5245436-1
5459518	6028590-2
5459798	4974155-2
5459798	5247577-1
5459845	5023844-1
5459845	5454089-2
5463658	5463658-1
5463744	5923193-1
5463744	5463744-2
5463745	5561780-3
5463745	5404473-6
5463745	5463745-1
5463745	5463745-2
5463748	5463748-1
5463757	5053990-3
5463757	5159672-1
5463757	5197034-2
5463757	5463757-1
5463757	5463757-4
5465216	5265227-1
5465216	5465216-1
5465367	5175853-3
5465367	8209480-2
5465367	5307320-2
5465367	5422523-3
5465367	5465367-2
5465367	5465367-6
5465860	5302477-2
5465860	5465860-2
5466624	4806202-4
5466624	5196361-2
5467295	5513361-1
5467295	5522069-2
5467295	8131989-1
5467295	4438494-5
5467295	5546548-1
5467450	5432900-4
5467460	5073891-1
5469208	5446839-3
5469222	7320105-2
5469544	6134636-2
5469544	5398244-1
5469544	5469544-2
5470772	4728617-2
5470790	5202291-1
5470790	5231053-2
5470790	6919231-3
5470790	5470790-3
5470790	5470790-4
5471155	4912345-1
5471414	4905180-1
5471414	5471414-2
5471522	6124855-1
5471522	5808377-1
5471587	5490279-5
5471601	5191649-3
5471604	5357475-1
5471604	5471604-1
5471605	5471605-1
5471630	5471630-1
5471633	4561051-1
5471633	4811208-5
5471633	4833599-1
5471633	5561780-3
5471633	6598149-1
5471637	4785396-4
5471637	6148356-4
5471637	5471637-2
5471672	5175853-3
5471672	5465367-2
5472900	5285017-1
5472900	5472900-2
5473190	5389818-1
5473190	5389818-2
5473190	5473190-1
5473552	5473552-1
5473552	5473552-2
5473692	6882730-2
5473731	5266445-1
5473753	5249158-1
5473753	5357475-1
5473753	5369616-1
5473755	6943606-1
5473756	5386585-1
5473767	8209480-2
5473767	5469544-2
5473767	5473767-3
5475565	4771018-1
5475565	5216289-2
5475569	5098863-3
5475569	5444602-4
5475633	5475633-1
5475693	5274278-3
5475693	5249158-1
5475693	5065364-1
5475693	5754566-1
5475693	5357475-1
5475693	4992980-3
5475824	4802085-2
5475824	5073969-1
5475824	6857051-2
5475824	5416913-3
5475850	5475850-1
5477418	4602314-1
5477418	5207586-1
5477418	5473552-1
5477418	5637018-1
5479633	5249158-1
5479633	5357475-1
5479636	5479636-1
5479636	5479636-2
5479636	6754754-1
5479639	4785396-2
5479639	5371876-2
5479639	5371876-3
5479639	5479639-2
5479641	4257095-1
5479641	5450565-2
5479647	5923193-1
5479647	7840624-1
5479652	4802085-2
5479652	6477674-8
5479652	6067232-3
5479652	5479652-4
5481307	5621674-1
5481307	5187793-5
5481697	6134636-2
5481697	5359723-2
5481697	5274678-1
5481725	5481725-1
5481725	5481725-2
5481725	6418493-1
5481731	5481731-1
5481731	5481731-2
5483099	5444602-3
5483099	5483099-1
5483099	5483099-2
5483099	5483099-4
5483102	5483102-1
5483102	5483102-2
5483102	5483102-3
5483102	5519438-3
5483185	5483185-1
5483185	5483185-2
5483188	7519846-1
5483486	5262990-5
5483486	5301161-1
5485211	5416520-1
5485422	5243575-2
5485422	5267196-1
5485422	5274278-3
5485611	3955353-1
5485629	4974155-2
5486766	5436576-1
5486766	5436576-2
5487033	4992980-3
5487033	5487033-1
5487133	4412310-4
5487133	4992980-1
5487133	5487133-1
5487133	5487133-2
5487133	5487133-4
5487133	5487133-5
5488003	3997367-1
5488003	5244843-1
5488003	5434093-4
5488003	4824767-2
5488003	5488003-5
5488257	4835120-2
5488257	4771018-1
5488568	5621674-1
5488568	4785349-3
5488568	5432900-4
5488568	5638068-1
5488570	5729691-1
5488639	4570220-4
5488639	4785396-4
5488639	5304872-2
5488639	5488639-2
5488639	5488639-5
5488728	6067232-3
5489801	5397746-1
5489805	7505248-1
5489805	5489805-1
5489864	5489864-1
5490102	5490102-1
5490109	5892377-2
5490247	5434913-2
5490247	5490247-2
5490264	5053990-1
5490264	5249158-1
5490265	5345576-3
5490265	5423014-1
5490265	5454089-2
5490279	6014742-3
5490279	5355467-2
5490279	5490279-1
5490279	5490279-3
5490279	5490279-4
5490279	5490279-5
5490279	5490279-6
5490279	5490279-8
5490280	4811208-5
5490280	5453708-1
5490280	5524263-1
5491513	5621674-1
5491513	5245436-1
5491513	6028590-2
5491666	5333139-1
5491814	5241628-1
5491814	5463658-1
5492235	4868992-2
5492235	4966868-2
5492235	5492235-2
5493513	5621674-1
5493513	5245436-1
5493513	5493513-1
5493514	5621674-1
5493514	5638068-1
5493568	6850975-1
5493568	5493568-1
5493568	5805825-1
5493667	4811208-4
5493667	5313605-3
5493667	5455924-2
5493667	5493667-2
5493683	5304872-2
5493683	5493683-2
5494439	3950848-1
5494439	5417803-1
5495453	7129770-2
5495453	5495453-1
5495473	5495473-1
5495615	4438494-5
5495615	5410710-2
5495615	5490279-3
5495615	5495615-1
5495615	5495615-3
5497119	4992980-3
5497119	5065364-1
5497119	5262990-5
5497119	5306963-2
5497119	5487033-1
